Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Seating_Capacity,Type,Power.1,Torque.1
Maruti Suzuki,Swift,Vxi,"₹ 619,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Manual,83,113
Maruti Suzuki,Swift,Vxi Amt,"₹ 666,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Automatic,83,113
Maruti Suzuki,Swift,Zxi,"₹ 678,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Manual,83,113
Maruti Suzuki,Swift,Zxi Amt,"₹ 725,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Automatic,83,113
Maruti Suzuki,Swift,Zxi Plus,"₹ 758,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Manual,83,113
Maruti Suzuki,Swift,Ldi,"₹ 599,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Manual,75,190
Maruti Suzuki,Swift,Vdi,"₹ 698,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Manual,75,190
Maruti Suzuki,Swift,Vdi Amt,"₹ 745,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Automatic,75,190
Maruti Suzuki,Swift,Zdi,"₹ 757,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Manual,75,190
Maruti Suzuki,Swift,Zdi Amt,"₹ 804,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Automatic,75,190
Maruti Suzuki,Swift,Zdi Plus,"₹ 838,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Manual,75,190
Maruti Suzuki,Swift,Zxi Plus Amt,"₹ 802,000.000000000000000",1197,4,37,Petrol,1530,3840,1735,Hatchback,5,Automatic,83,113
Maruti Suzuki,Swift,Zdi Plus Amt,"₹ 884,000.000000000000000",1248,4,37,Diesel,1530,3840,1735,Hatchback,5,Automatic,75,190
Tata,Altroz,Xe Diesel,"₹ 699,000.000000000000000",1497,4,37,Diesel,1523,3990,1755,Hatchback,5,Manual,90,200
Tata,Nexon,Xe Diesel,"₹ 845,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xm Diesel,"₹ 920,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xz Diesel,"₹ 1,020,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xz Plus Diesel,"₹ 1,100,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xz Plus Diesel Dual Tone,"₹ 1,120,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xz Plus (O) Diesel,"₹ 1,190,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xz Plus (O) Diesel Dual Tone,"₹ 1,210,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Manual,110,260
Tata,Nexon,Xma Diesel,"₹ 980,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Automatic,110,260
Tata,Nexon,Xza Plus Diesel,"₹ 1,160,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Automatic,110,260
Tata,Nexon,Xza Plus Diesel Dual Tone,"₹ 1,180,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Automatic,110,260
Tata,Nexon,Xza Plus (O) Diesel,"₹ 1,250,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Automatic,110,260
Tata,Nexon,Xza Plus (O) Diesel Dual Tone,"₹ 1,270,000.000000000000000",1497,4,44,Diesel,1607,3994,1811,SUV,5,Automatic,110,260
Ford,Ecosport,1.5L Tdci Ambiente,"₹ 841,000.000000000000000",1498,4,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Ford,Ecosport,1.5L Tdci Trend,"₹ 921,000.000000000000000",1498,4,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Ford,Ecosport,1.5L Tdci Titanium,"₹ 999,900.000000000000000",1498,4,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Ford,Ecosport,1.5L Tdci Titanium Plus,"₹ 1,090,000.000000000000000",1498,4,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Ford,Ecosport,1.5L Ti-Vct Titanium Plus,"₹ 999,900.000000000000000",1497,4,52,Petrol,1647,3998,1765,SUV,5,Manual,123,150
Ford,Ecosport,1.5L Ti-Vct Thunder Edition,"₹ 999,900.000000000000000",1497,4,52,Petrol,1647,3998,1765,SUV,5,Manual,123,150
Ford,Ecosport,1.5L Tdci Thunder Edition,"₹ 1,090,000.000000000000000",1498,4,52,Diesel,1647,3998,1765,SUV,5,Manual,100,205
Hyundai,Verna,1.6 Vtvt Sx,"₹ 999,900.000000000000000",1591,4,45,Petrol,1445,4440,1729,Sedan,5,Manual,123,151
Hyundai,Verna,1.6 Vtvt Sx (O),"₹ 1,172,999.000000000000000",1591,4,45,Petrol,1445,4440,1729,Sedan,5,Manual,123,151
Hyundai,Verna,1.6 Vtvt Sx(O) At,"₹ 1,287,999.000000000000000",1591,4,45,Petrol,1445,4440,1729,Sedan,5,Automatic,123,155
Hyundai,Verna,1.4 Vtvt Ex,"₹ 933,182.000000000000000",1396,4,45,Petrol,1445,4440,1729,Sedan,5,Manual,100,133
Hyundai,Verna,1.4 Vtvt E,"₹ 817,867.000000000000000",1396,4,45,Petrol,1445,4440,1729,Sedan,5,Manual,100,133
Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,"₹ 1,178,894.000000000000000",1591,4,45,Petrol,1445,4440,1729,Sedan,5,Manual,123,151
Hyundai,Verna,1.6 Vtvt Sx Plus At,"₹ 1,162,875.000000000000000",1591,4,45,Petrol,1445,4440,1729,Sedan,5,Automatic,123,155
Hyundai,Verna,1.4 Crdi E,"₹ 942,867.000000000000000",1396,4,45,Diesel,1445,4440,1729,Sedan,5,Manual,100,133
Hyundai,Verna,1.4 Crdi Ex,"₹ 999,900.000000000000000",1396,4,45,Diesel,1445,4440,1729,Sedan,5,Manual,100,133
Volkswagen,Vento,Highline 1.6 (P),"₹ 999,900.000000000000000",1598,4,55,Petrol,1467,4390,1699,Sedan,5,Manual,105,153
Volkswagen,Vento,Comfortline 1.6 (P),"₹ 999,900.000000000000000",1598,4,55,Petrol,1467,4390,1699,Sedan,5,Manual,105,153
Volkswagen,Vento,Highline 1.2 (P) Dsg,"₹ 1,197,500.000000000000000",1197,4,55,Petrol,1467,4390,1699,Sedan,5,Automatic,105,175
Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,"₹ 1,449,500.000000000000000",1197,4,55,Petrol,1467,4390,1699,Sedan,5,Automatic,105,175
Volkswagen,Vento,Trendline 1.5 (D),"₹ 958,500.000000000000000",1498,4,55,Diesel,1467,4390,1699,Sedan,5,Manual,105,250
Volkswagen,Vento,Comfortline 1.5 (D),"₹ 999,900.000000000000000",1498,4,55,Diesel,1467,4390,1699,Sedan,5,Manual,105,250
Volkswagen,Vento,Highline 1.5 (D),"₹ 1,210,500.000000000000000",1498,4,55,Diesel,1467,4390,1699,Sedan,5,Manual,105,250
Volkswagen,Vento,Highline 1.5 (D) Dsg,"₹ 1,336,500.000000000000000",1498,4,55,Diesel,1467,4390,1699,Sedan,5,Automatic,105,250
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,"₹ 1,317,500.000000000000000",1498,4,55,Diesel,1467,4390,1699,Sedan,5,Automatic,105,250
Bmw,X1,Sdrive20D M Sport,"₹ 4,240,000.000000000000000",1995,4,61,Diesel,1545,4477,2058,SUV,5,Automatic,187,400
Bmw,3-Series,320D Sport,"₹ 4,140,000.000000000000000",1995,4,40,Diesel,1429,4633,1811,Sedan,5,Automatic,190,400
Bmw,3-Series,320D Luxury Line,"₹ 4,690,000.000000000000000",1995,4,40,Diesel,1429,4633,1811,Sedan,5,Automatic,190,400
Bmw,3-Series,330I M Sport,"₹ 4,790,000.000000000000000",1998,4,59,Petrol,1429,4633,1811,Sedan,5,Automatic,258,400
Land Rover Rover,Range Evoque,S,"₹ 5,494,000.000000000000000",1999,4,0,Diesel,1649,4371,1996,SUV,5,Automatic,179,430
Land Rover Rover,Range Evoque,Se R-Dynamic,"₹ 5,985,000.000000000000000",1999,4,0,Diesel,1649,4371,1996,SUV,5,Automatic,179,430
Land Rover Rover,Range Evoque,S Petrol,"₹ 5,494,000.000000000000000",1997,4,0,Petrol,1649,4371,1996,SUV,5,Automatic,245,365
Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,"₹ 5,985,000.000000000000000",1997,4,0,Petrol,1649,4371,1996,SUV,5,Automatic,245,365
Bmw,X4,Xdrive20D M Sport X,"₹ 6,060,000.000000000000000",1995,4,60,Diesel,1621,4752,1918,SUV,5,Automatic,188,400
Fiat,Punto Evo Pure,1.3,"₹ 575,947.000000000000000",1248,4,45,Diesel,1525,3989,1687,Hatchback,5,Manual,75,197
Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"₹ 653,452.000000000000000",1197,4,43,CNG,1520,3765,1660,Hatchback,5,Manual,82,114
Renault,Captur,Rxe Petrol,"₹ 949,999.000000000000000",1498,4,50,Petrol,1619,4329,1813,SUV,5,Manual,106,142
Renault,Captur,Rxe Diesel,"₹ 1,049,999.000000000000000",1461,4,50,Diesel,1619,4329,1813,SUV,5,Manual,110,240
Renault,Captur,Platine Diesel Dual Tone,"₹ 1,299,999.000000000000000",1461,4,50,Diesel,1619,4329,1813,SUV,5,Manual,110,240
Renault,Captur,Platine Petrol Dual Tone,"₹ 1,199,999.000000000000000",1498,4,50,Petrol,1619,4329,1813,SUV,5,Manual,106,142
Kia,Seltos,Hte 1.5,"₹ 989,000.000000000000000",1497,4,60,Petrol,1645,4315,1800,SUV,5,Manual,115,144
Kia,Seltos,Gtk 1.4,"₹ 1,379,000.000000000000000",1353,4,50,Petrol,1645,4315,1800,SUV,5,Manual,140,242
Kia,Seltos,Gtx 1.4,"₹ 1,529,000.000000000000000",1353,4,50,Petrol,1645,4315,1800,SUV,5,Manual,140,242
Kia,Seltos,Gtx At 1.4,"₹ 1,629,000.000000000000000",1353,4,50,Petrol,1645,4315,1800,SUV,5,DCT,140,242
Kia,Seltos,Gtx Plus 1.4,"₹ 1,629,000.000000000000000",1353,4,50,Petrol,1645,4315,1800,SUV,5,Manual,140,242
Mg,Hector,1.5L Style,"₹ 1,248,000.000000000000000",1500,4,0,Petrol,1760,4655,1835,SUV,5,Manual,141,250
Mg,Hector,2.0L Style,"₹ 1,348,000.000000000000000",2000,4,0,Diesel,1760,4655,1835,SUV,5,Manual,168,350
Mg,Hector,2.0L Super,"₹ 1,448,000.000000000000000",2000,4,0,Diesel,1760,4655,1835,SUV,5,Manual,168,350
Mg,Hector,2.0L Smart,"₹ 1,588,000.000000000000000",2000,4,0,Diesel,1760,4655,1835,SUV,5,Manual,168,350
Mg,Hector,2.0L Sharp,"₹ 1,728,000.000000000000000",2000,4,0,Diesel,1760,4655,1835,SUV,5,Manual,168,350
Mg,Hector,1.5L Super,"₹ 1,328,000.000000000000000",1500,4,0,Petrol,1760,4655,1835,SUV,5,Manual,141,250
Mg,Hector,1.5L Super Hybrid,"₹ 1,388,000.000000000000000",1500,4,0,Hybrid,1760,4655,1835,SUV,5,Manual,141,250
Mg,Hector,1.5L Sharp Hybrid,"₹ 1,628,000.000000000000000",1500,4,0,Hybrid,1760,4655,1835,SUV,5,Manual,141,250
Mg,Hector,1.5L Smart Hybrid,"₹ 1,498,000.000000000000000",1500,4,0,Hybrid,1760,4655,1835,SUV,5,Manual,141,250
Mg,Hector,1.5L Smart Dct,"₹ 1,568,000.000000000000000",1500,4,0,Petrol,1760,4655,1835,SUV,5,DCT,141,250
Mg,Hector,1.5L Sharp Dct,"₹ 1,718,000.000000000000000",1500,4,0,Petrol,1760,4655,1835,SUV,5,DCT,141,250
Mercedes-Benz,Mercedes-Benz C-Class,C 220D Prime,"₹ 4,020,000.000000000000000",1950,4,66,Diesel,1442,4686,1810,Sedan,5,Automatic,192,400
Mercedes-Benz,Mercedes-Benz C-Class,C 220D Progressive,"₹ 4,670,000.000000000000000",1950,4,66,Diesel,1442,4686,1810,Sedan,5,Automatic,192,400
Mercedes-Benz,Mercedes-Benz C-Class,C 300D Amg Line,"₹ 4,974,750.000000000000000",1950,4,66,Diesel,1442,4686,1810,Sedan,5,Automatic,241,500
Mercedes-Benz,Mercedes-Benz C-Class,C 200 Prime,"₹ 4,090,000.000000000000000",1497,4,66,Petrol,1442,4686,1810,Sedan,5,Automatic,181,280
Mercedes-Benz,Mercedes-Benz C-Class,C 200 Progressive,"₹ 4,654,000.000000000000000",1497,4,66,Petrol,1442,4686,1810,Sedan,5,Automatic,181,280
Jaguar,F-Pace,Prestige Petrol,"₹ 6,422,809.000000000000000",1997,4,60,Petrol,1651,4731,2175,SUV,5,Automatic,247,369
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,"₹ 504,990.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Manual,83,114
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"₹ 589,610.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Manual,83,114
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,"₹ 642,610.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Automatic,83,114
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,"₹ 643,350.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Manual,83,114
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,"₹ 703,350.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Automatic,83,114
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,"₹ 673,350.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Manual,83,114
Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,"₹ 718,950.000000000000000",1197,4,37,Petrol,1520,3805,1680,Hatchback,5,Manual,83,114
Nissan,Micra,Xld (O),"₹ 743,504.000000000000000",1461,4,41,Diesel,1525,3825,1665,Hatchback,5,Manual,64,160
Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"₹ 819,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Manual,103,138
Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,"₹ 881,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Manual,103,138
Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,"₹ 997,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Manual,103,138
Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,"₹ 980,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Automatic,103,138
Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,"₹ 1,058,688.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Automatic,103,138
Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,"₹ 1,098,689.000000000000000",1462,4,43,Petrol,1485,4490,1730,Sedan,5,Automatic,103,138
Hyundai,Creta,Sports Edition Diesel,"₹ 1,414,247.000000000000000",1582,4,55,Diesel,1665,4270,1780,SUV,5,Manual,128,260
Nissan,Kicks,Xl Petrol,"₹ 955,000.000000000000000",1498,4,50,Petrol,1651,4384,1813,SUV,5,Manual,106,142
Nissan,Kicks,Xv Petrol,"₹ 1,095,000.000000000000000",1498,4,50,Petrol,1651,4384,1813,SUV,5,Manual,106,142
Nissan,Kicks,Xl Diesel,"₹ 1,109,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Nissan,Kicks,Xv Diesel,"₹ 1,251,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Nissan,Kicks,Xv Premium,"₹ 1,369,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Nissan,Kicks,Xv Premium (O),"₹ 1,465,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Nissan,Kicks,Xv Premium (O) Dual Tone,"₹ 1,465,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Nissan,Kicks,Xe Diesel,"₹ 989,000.000000000000000",1461,4,50,Diesel,1651,4384,1813,SUV,5,Manual,110,240
Toyota,Yaris,J,"₹ 940,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,G,"₹ 1,055,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,V,"₹ 1,174,000.000000000000000",1498,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,Vx Cvt,"₹ 1,418,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,G Cvt,"₹ 1,175,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,J Cvt,"₹ 1,010,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,V Cvt,"₹ 1,294,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,Vx,"₹ 1,296,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,V (O),"₹ 1,197,000.000000000000000",1498,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,J (O),"₹ 876,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,G (O),"₹ 974,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Manual,107,140
Toyota,Yaris,J (O) Cvt,"₹ 935,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,G (O) Cvt,"₹ 1,083,000.000000000000000",1496,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Toyota,Yaris,V (O) Cvt,"₹ 1,317,000.000000000000000",1498,4,42,Petrol,1495,4425,1730,Sedan,5,Automatic,107,140
Skoda,Octavia,Ambition 1.4 Tsi,"₹ 1,599,599.000000000000000",1395,4,50,Petrol,1476,4670,1814,Sedan,5,Manual,140,250
Skoda,Octavia,Ambition 2.0 Tdi Cr,"₹ 1,799,599.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Manual,143,320
Skoda,Octavia,Style 2.0 Tdi Cr,"₹ 2,079,599.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Manual,143,320
Skoda,Octavia,Style 2.0 Tdi Cr At,"₹ 2,299,599.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Automatic,143,320
Skoda,Octavia,L & K 2.0 Tdi Cr At,"₹ 2,359,599.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Automatic,143,320
Skoda,Octavia,Corporate Edition 2.0 Tdi,"₹ 1,699,000.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Manual,141,320
Skoda,Octavia,Onyx 1.8 Tsi Dsg,"₹ 1,999,599.000000000000000",1798,4,50,Petrol,1476,4670,1814,Sedan,5,Automatic,180,250
Skoda,Octavia,Onyx 2.0 Tdi Dsg,"₹ 2,199,599.000000000000000",1968,4,50,Diesel,1476,4670,1814,Sedan,5,Automatic,143,320
Hyundai,Xcent Prime,Cng T + (Cng +,"₹ 556,130.000000000000000",1197,4,43,CNG + Petrol,1520,3995,1660,Sedan,5,Manual,83,114
Hyundai,Xcent Prime,T,"₹ 536,859.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Manual,83,114
Hyundai,Xcent Prime,Cng T (Cng +,"₹ 536,859.000000000000000",1197,4,43,CNG + Petrol,1520,3995,1660,Sedan,5,Manual,81.8,114
Hyundai,Xcent Prime,T+ Crdi,"₹ 639,616.000000000000000",1197,4,43,Diesel,1520,3995,1660,Sedan,5,Manual,70,114
Hyundai,Xcent Prime,T Crdi,"₹ 620,297.000000000000000",1197,4,43,Diesel,1520,3995,1660,Sedan,5,Manual,71,114
Maruti Suzuki,Dzire Tour,Lxi Cng,"₹ 598,940.000000000000000",1197,4,42,CNG,1555,3995,1695,Sedan,5,Manual,69,115
Maruti Suzuki,Dzire,Lxi,"₹ 582,613.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Manual,84.3,115
Maruti Suzuki,Dzire,Vxi,"₹ 673,112.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Manual,84.3,115
Maruti Suzuki,Dzire,Ldi,"₹ 666,622.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Manual,75,190
Maruti Suzuki,Dzire,Zxi,"₹ 732,113.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Manual,84.3,115
Maruti Suzuki,Dzire,Vdi,"₹ 757,622.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Manual,75,190
Maruti Suzuki,Dzire,Vxi Amt,"₹ 720,112.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Automatic,84.3,115
Maruti Suzuki,Dzire,Zdi Amt,"₹ 863,122.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Automatic,75,190
Maruti Suzuki,Dzire,Zdi,"₹ 816,622.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Manual,75,190
Maruti Suzuki,Dzire,Zxi Plus,"₹ 821,613.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Manual,84.3,115
Maruti Suzuki,Dzire,Zxi At,"₹ 779,113.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Automatic,84.3,115
Maruti Suzuki,Dzire,Zxi Plus Amt,"₹ 868,613.000000000000000",1197,4,37,Petrol,1515,3995,1735,Sedan,5,Automatic,84.3,115
Maruti Suzuki,Dzire,Zdi Plus,"₹ 906,122.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Manual,75,190
Maruti Suzuki,Dzire,Vdi Amt,"₹ 804,622.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Automatic,75,190
Maruti Suzuki,Dzire,Zdi Plus Amt,"₹ 952,622.000000000000000",1248,4,37,Diesel,1515,3995,1735,Sedan,5,Automatic,75,190
Volkswagen,Ameo,Trendline 1.0L,"₹ 594,000.000000000000000",999,3,45,Petrol,1483,3995,1682,Sedan,5,Manual,76,95
Volkswagen,Ameo,Comfortline 1.0L,"₹ 665,000.000000000000000",999,3,45,Petrol,1483,3995,1682,Sedan,5,Manual,76,95
Volkswagen,Ameo,Highline Plus 1.0L,"₹ 799,900.000000000000000",999,3,45,Petrol,1483,3995,1682,Sedan,5,Manual,76,95
Tata,Zest,Xma Diesel,"₹ 836,320.000000000000000",1248,4,44,Diesel,1570,3995,1706,Sedan,5,AMT,75,190
Honda,Amaze,S Cvt Petrol,"₹ 763,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Automatic,90,110
Honda,Amaze,E Mt Diesel,"₹ 705,000.000000000000000",1498,4,35,Diesel,1498,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,E Mt Petrol,"₹ 593,000.000000000000000",1199,4,35,Petrol,1498,3995,1695,Sedan,5,Manual,90,110
Honda,Amaze,S Cvt Diesel,"₹ 865,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Automatic,80,160
Honda,Amaze,V Cvt Petrol,"₹ 823,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Automatic,90,110
Honda,Amaze,V Cvt Diesel,"₹ 925,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Automatic,80,160
Honda,Amaze,S Mt Diesel,"₹ 785,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,Vx Mt Diesel,"₹ 893,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,V Mt Diesel,"₹ 845,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,Vx Mt Petrol,"₹ 781,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Manual,90,110
Honda,Amaze,V Mt Petrol,"₹ 733,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Manual,90,110
Honda,Amaze,S Mt Petrol,"₹ 673,000.000000000000000",1198,4,35,Petrol,1501,3995,1695,Sedan,5,Manual,90,110
Honda,Amaze,Exclusive Edition Diesel,"₹ 906,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,Exclusive Edition Petrol,"₹ 794,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Manual,90,110
Honda,Amaze,Vx Cvt Diesel,"₹ 966,000.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Automatic,100,200
Honda,Amaze,Vx Cvt Petrol,"₹ 864,000.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Automatic,90,110
Honda,Amaze,Ace Edition Cvt Diesel,"₹ 979,300.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Automatic,100,200
Honda,Amaze,Ace Edition Cvt Petrol,"₹ 877,300.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Automatic,90,110
Honda,Amaze,Ace Edition Mt Diesel,"₹ 906,300.000000000000000",1498,4,35,Diesel,1501,3995,1695,Sedan,5,Manual,100,200
Honda,Amaze,Ace Edition Mt Petrol,"₹ 794,300.000000000000000",1199,4,35,Petrol,1501,3995,1695,Sedan,5,Manual,90,110
Hyundai,Venue,1.2 Kappa Mt E,"₹ 655,000.000000000000000",1197,4,45,Petrol,1590,3995,1770,SUV,5,Manual,82,112.7
Hyundai,Venue,1.0 Turbo Gdi Mt S,"₹ 826,000.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,Manual,117,172
Hyundai,Venue,1.4 Crdi Mt E,"₹ 780,000.000000000000000",1397,4,0,Diesel,1590,3995,1770,SUV,5,Manual,89,220
Hyundai,Venue,1.0 Turbo Gdi Mt Sx,"₹ 959,000.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,Manual,117,172
Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,"₹ 974,000.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,Manual,117,172
Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),"₹ 1,065,000.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,Manual,117,1712
Hyundai,Venue,1.0 Turbo Gdi Dct S,"₹ 940,000.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,DCT,118,172
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,"₹ 1,115,500.000000000000000",998,4,45,Petrol,1590,3995,1770,SUV,5,DCT,118,172
Hyundai,Venue,1.2 Kappa Mt S,"₹ 725,000.000000000000000",1197,4,45,Petrol,1590,3995,1770,SUV,5,Manual,82,115
